Pax_key,Bag_Cnt,Bag_Wt_Msr,Unit_Qual_Cd,Wt_Knw_Ind,Pool_Ind
W_Sun_BR_3679_2002197C0006969F,1,23,K,WK,NP 
W_Sun_BR_3679_200219900003006F,0,0,*,*,YP 
W_Sun_BR_3679_2002199500002BDE,2,27,K,WK,NP 
W_Sun_BR_3679_200228B40002201B,1,30,K,WK,NP 
W_Sun_BR_3679_2002292E00029998,3,30,K,WK,NP 
W_Sun_BR_3679_2002299000046FAE,2,45,K,WK,NP 
W_Sun_BR_3679_200238D50002CEF7,1,14,K,WK,NP 
W_Sun_BR_3679_200239240002DA8C,2,30,K,WK,NP 
W_Sun_BR_3679_2002394800071F0A,1,20,K,WK,NP 
W_Sun_BR_3679_2002397C000874F7,1,5,K,WK,NP 
W_Sun_BR_3679_200239810001D82E,1,13,K,WK,NP 
W_Sun_BR_3679_200239920000FF40,4,29,K,WK,NP 
W_Sun_BR_3679_20023997000274D2,1,0,*,WU,NP 
W_Sun_BR_3679_2002499A0000C854,4,33,K,WK,NP 
W_Sun_BR_3679_2002592D000A3E6F,2,20,K,WK,NP 
W_Sun_BR_3679_2002595500000EEF,3,51,K,WK,NP 
W_Sun_BR_3679_200259640006D14A,4,128,K,WK,NP 
W_Sun_BR_3679_20026900000462FA,1,25,K,WK,NP 
W_Sun_BR_3679_2002690F00033238,1,0,*,WU,NP 
W_Sun_BR_3679_2002694F000749D0,2,40,K,WK,NP 
W_Sun_BR_3679_2002695F00010B61,2,16,K,WK,NP 
W_Sun_BR_3679_200269650000870A,0,0,*,*,YP 
W_Sun_BR_3679_2002699700013C98,1,18,K,WK,NP 
W_Sun_BR_3679_2002699B00021684,2,25,K,WK,NP 
W_Sun_BR_3679_20027907000B9FFF,1,24,K,WK,NP 
W_Sun_BR_3679_200279230001154B,1,23,K,WK,NP 
W_Sun_BR_3679_2002795B0004FE71,1,23,K,WK,NP 
W_Sun_BR_3679_2002798500085998,2,30,K,WK,NP 
W_Sun_BR_3679_20027989000228E0,2,64,K,WK,NP 
W_Sun_BR_3679_20027995000058CF,2,27,K,WK,NP 
W_Sun_BR_3679_2002799F00022C97,1,9,K,WK,NP 
W_Sun_BR_3679_200288CF0001E858,1,12,K,WK,NP 
W_Sun_BR_3679_2002893800079670,1,9,K,WK,NP 
W_Sun_BR_3679_2002896E0001C29F,3,18,K,WK,NP 
W_Sun_BR_3679_2002897100080BBC,3,29,K,WK,NP 
W_Sun_BR_3679_2002898700027274,1,17,K,WK,NP 
W_Sun_BR_3679_200289930009970E,3,30,K,WK,NP 
W_Sun_BR_3679_2002899A0000D6D5,1,12,K,WK,NP 
W_Sun_BR_3679_200298580000C5D2,1,18,K,WK,NP 
W_Sun_BR_3679_200298F100076C19,1,19,K,WK,NP 
W_Sun_BR_3679_2002990A0000739E,1,12,K,WK,NP 
W_Sun_BR_3679_200299330002384D,2,46,K,WK,NP 
W_Sun_BR_3679_2002996A0000FEDE,1,30,K,WK,NP 
W_Sun_BR_3679_2002997F0008DE1D,3,30,K,WK,NP 
W_Sun_BR_3679_20029984000094FA,1,11,K,WK,NP 
W_Sun_BR_3679_20029993000387A4,1,15,K,WK,NP 
W_Sun_BR_3679_200299A10000C5A7,2,40,K,WK,NP 
W_Sun_BR_3679_2003094D00023CAF,2,45,K,WK,NP 
W_Sun_BR_3679_2003098100052AAD,2,20,K,WK,NP 
W_Sun_BR_3679_200309970001019F,2,17,K,WK,NP 
W_Sun_BR_3679_200309970005EBD0,2,26,K,WK,NP 
W_Sun_BR_3679_20050A4A0003415A,2,36,K,WK,NP 
W_Sun_BR_3679_20050A4B0001D8E8,3,30,K,WK,NP 
W_Sun_BR_3679_20050A4D000484C8,1,10,K,WK,NP 
W_Sun_BR_3679_20050A5800069A5A,2,46,K,WK,NP 
W_Sun_BR_3679_20050A5A00005D5E,1,8,K,WK,NP 
W_Sun_BR_3679_20050A5A0001BE0C,1,8,K,WK,NP 
W_Sun_BR_3679_200519B40006DB6B,2,34,K,WK,NP 
W_Sun_BR_3679_200519D5000103D5,2,20,K,WK,NP 
W_Sun_BR_3679_20051A280001FAA5,0,0,*,*,YP 
W_Sun_BR_3679_20051A2900014966,2,46,K,WK,NP 
W_Sun_BR_3679_20051A3E0000E547,2,24,K,WK,NP 
W_Sun_BR_3679_200529DE0006909A,1,22,K,WK,NP 
W_Sun_BR_3679_200529DF00010600,2,46,K,WK,NP 
W_Sun_BR_3679_20052A220001E781,1,18,K,WK,NP 
W_Sun_BR_3679_20052A2200083FBE,2,20,K,WK,NP 
W_Sun_BR_3679_20052A290004B5FF,2,30,K,WK,NP 
W_Sun_BR_3679_20052A360002B8E8,1,7,K,WK,NP 
W_Sun_BR_3679_20052A380000540F,0,0,*,*,YP 
W_Sun_BR_3679_20052A3C000597BE,1,10,K,WK,NP 
W_Sun_BR_3679_20052A3C0005D6DD,2,19,K,WK,NP 
W_Sun_BR_3679_20052A4E00051881,2,46,K,WK,NP 
W_Sun_BR_3679_20053A0A0000BC0E,4,81,K,WK,YP 
W_Sun_BR_3679_200549AF0005CEC0,3,30,K,WK,NP 
W_Sun_BR_3679_20054A1C00024582,2,40,K,WK,NP 
W_Sun_BR_3679_20054A22000668C2,2,46,K,WK,NP 
W_Sun_BR_3679_20054A410000DEE1,1,12,K,WK,NP 
W_Sun_BR_3679_20054A4A0000B5ED,2,27,K,WK,NP 
W_Sun_BR_3679_20054A4D0001CD55,1,27,K,WK,NP 
W_Sun_BR_3679_200559B600013C49,2,46,K,WK,NP 
W_Sun_BR_3679_20055A010000B9A8,2,28,K,WK,NP 
W_Sun_BR_3679_20055A21000773E8,2,51,K,WK,NP 
W_Sun_BR_3679_20055A3700096F8F,1,19,K,WK,NP 
W_Sun_BR_3679_200569C200015AE7,2,18,K,WK,NP 
W_Sun_BR_3679_20056A3800068882,2,29,K,WK,NP 
W_Sun_BR_3679_20056A430007577E,1,15,K,WK,NP 
W_Sun_BR_3679_200589FE00091B61,2,33,K,WK,NP 
W_Sun_BR_3679_200599B600084145,4,84,K,WK,YP 
W_Sun_BR_3679_20059A0C0009C0CE,2,0,*,WU,NP 
W_Sun_BR_3679_20059A150006CDE9,1,15,K,WK,NP 
W_Sun_BR_3679_20059A2800025EE5,2,17,K,WK,NP 
W_Sun_BR_3679_20059A5B00041625,2,62,K,WK,NP 
W_Sun_BR_3679_2005A9EE000B9B3F,2,46,K,WK,NP 
W_Sun_BR_3679_2005AA370003EFE9,2,62,K,WK,NP 
W_Sun_BR_3679_2005AA3F00063A3B,1,30,K,WK,NP 
W_Sun_BR_3679_2005AA460005F702,4,81,K,WK,YP 
W_Sun_BR_3679_2005AA4D00006A75,1,0,*,WU,NP 
W_Sun_BR_3679_2005B9B00001EA58,2,14,K,WK,NP 
W_Sun_BR_3679_2005B9DD0001047A,2,44,K,WK,NP 
W_Sun_BR_3679_2005B9EA00012CD7,1,23,K,WK,NP 
W_Sun_BR_3679_2005BA010005DC4E,1,9,K,WK,NP 
W_Sun_BR_3679_2005BA510000E9DA,1,19,K,WK,NP 
W_Sun_BR_3679_2005BA5300023738,1,19,K,WK,NP 
W_Sun_BR_3679_2005CA0800019249,2,30,K,WK,NP 
W_Sun_BR_3679_2005CA140009C5CE,1,8,K,WK,NP 
W_Sun_BR_3679_2005CA2800038241,0,0,*,*,YP 
W_Sun_BR_3679_2005CA3700008C72,4,69,K,WK,YP 
W_Sun_BR_3679_2005CA540003565B,1,16,K,WK,NP 
W_Sun_BR_3679_2005D9D80000C817,2,46,K,WK,NP 
W_Sun_BR_3679_2005D9F000045F80,1,15,K,WK,NP 
W_Sun_BR_3679_2005D9FE00067743,3,74,K,WK,NP 
W_Sun_BR_3679_2005DA18000A0B6C,1,11,K,WK,NP 
W_Sun_BR_3679_2005EA130000D276,0,0,*,*,YP 
W_Sun_BR_3679_2005EA2B0000C262,2,40,K,WK,NP 
W_Sun_BR_3679_2005EA5100020335,2,45,K,WK,NP 
W_Sun_BR_3679_2005EA5100045077,2,40,K,WK,NP 
W_Sun_BR_3679_2005F9DD0000B36E,5,83,K,WK,NP 
W_Sun_BR_3679_2005F9F500013896,1,21,K,WK,NP 
W_Sun_BR_3679_2005FA0D0000D912,1,21,K,WK,NP 
W_Sun_BR_3679_2005FA420002228D,2,18,K,WK,NP 
W_Sun_BR_3679_2005FA5800021DA1,3,30,K,WK,NP 
W_Sun_BR_3679_200609CD0009A0A3,1,18,K,WK,NP 
W_Sun_BR_3679_20060A1B0001A95B,1,15,K,WK,NP 
W_Sun_BR_3679_20060A1D00037262,2,45,K,WK,NP 
W_Sun_BR_3679_20060A300003E2B5,2,3,K,WK,NP 
W_Sun_BR_3679_20060A4E000479F9,3,30,K,WK,NP 
W_Sun_BR_3679_20061A28000278EA,2,22,K,WK,NP 
W_Sun_BR_3679_20061A29000158B9,1,10,K,WK,NP 
W_Sun_BR_3679_20061A2D000833DD,2,20,K,WK,NP 
W_Sun_BR_3679_20061A4300041ED0,2,10,K,WK,NP 
W_Sun_BR_3679_200629EC0007B01B,1,30,K,WK,NP 
W_Sun_BR_3679_200629F10002165D,2,38,K,WK,NP 
W_Sun_BR_3679_200629FA000456DD,1,6,K,WK,NP 
W_Sun_BR_3679_20062A1A0002C9EA,0,0,*,*,YP 
W_Sun_BR_3679_20062A5700005E2F,0,0,*,*,YP 
W_Sun_BR_3679_20222993000332F6,2,27,K,WK,NP 
W_Sun_BR_3679_202229940005D8B2,1,11,K,WK,NP 
W_Sun_BR_3679_202229960004B985,0,0,*,*,YP 
W_Sun_BR_3679_20222997000095A8,4,39,K,WK,NP 
W_Sun_BR_3679_2022299C00011367,1,10,K,WK,NP 
W_Sun_BR_3679_2022299D0001174D,2,20,K,WK,NP 
W_Sun_BR_3679_2032099600089C49,1,7,K,WK,NP 
W_Sun_BR_3679_2032099D0002DE0E,1,11,K,WK,NP 
W_Sun_BR_3679_204039230004DE59,5,140,K,WK,YP 
W_Sun_BR_3679_2040398D0002BF72,3,54,K,WK,YP 
W_Sun_BR_3679_204039910000CC0C,2,49,K,WK,NP 
W_Sun_BR_3679_204048CF0001D85A,0,0,*,*,YP 
W_Sun_BR_3679_2040496A0005440C,2,16,K,WK,NP 
W_Sun_BR_3679_204049720008A915,1,28,K,WK,NP 
W_Sun_BR_3679_2040498E00002325,0,0,*,*,YP 
W_Sun_BR_3679_204049930002F572,1,11,K,WK,NP 
W_Sun_BR_3679_2040499A00010BC5,2,24,K,WK,NP 
W_Sun_BR_3679_2043589300029670,2,29,K,WK,NP 
W_Sun_BR_3679_204359360004CE90,0,0,*,*,YP 
W_Sun_BR_3679_204359450003AE1D,2,54,K,WK,NP 
W_Sun_BR_3679_2043596900047B34,1,21,K,WK,NP 
W_Sun_BR_3679_2043598E000319BA,2,40,K,WK,NP 
W_Sun_BR_3679_204359910000555A,2,24,K,WK,NP 
W_Sun_BR_3679_2043599A00036286,2,25,K,WK,NP 
W_Sun_BR_3679_2050481600070F10,1,17,K,WK,NP 
W_Sun_BR_3679_205048D300048A83,1,19,K,WK,NP 
W_Sun_BR_3679_205048FA00010FC0,3,48,K,WK,NP 
W_Sun_BR_3679_205049620000E27D,2,30,K,WK,NP 
W_Sun_BR_3679_2050497F0000A7A6,1,9,K,WK,NP 
W_Sun_BR_3679_2050499300012587,1,5,K,WK,NP 
W_Sun_BR_3679_206049530000D239,2,25,K,WK,NP 
W_Sun_BR_3679_2060495D000160C3,2,15,K,WK,NP 
W_Sun_BR_3679_2060496B000251C9,0,0,*,*,YP 
W_Sun_BR_3679_2060496F00019331,0,0,*,*,YP 
W_Sun_BR_3679_2060497F000198A2,2,42,K,WK,NP 
W_Sun_BR_3679_2060498F00028841,1,16,K,WK,NP 
W_Sun_BR_3679_20604994000226D3,1,17,K,WK,NP 
W_Sun_BR_3679_206049A3000196FC,1,4,K,WK,NP 
W_Sun_BR_3679_206328D60000593F,2,46,K,WK,NP 
W_Sun_BR_3679_206328FB00083357,2,26,K,WK,NP 
W_Sun_BR_3679_206329100002CA41,4,70,K,WK,YP 
W_Sun_BR_3679_206329390004EEDE,1,0,*,WU,NP 
W_Sun_BR_3679_206329580003BB46,1,10,K,WK,NP 
W_Sun_BR_3679_2063297A0000EFC6,2,24,K,WK,NP 
W_Sun_BR_3679_2063298E00014E1E,2,42,K,WK,NP 
W_Sun_BR_3679_2063299C0002E71B,2,28,K,WK,NP 
W_Sun_BR_3679_300339E4000062EA,4,119,K,WK,YP 
W_Sun_BR_3679_3003491200002B0B,1,10,K,WK,NP 
W_Sun_BR_3679_300369150000B12F,1,15,K,WK,NP 
W_Sun_BR_3679_300369660000335E,3,96,K,WK,NP 
W_Sun_BR_3679_300369F100001510,1,8,K,WK,NP 
W_Sun_BR_3679_30038A1200004542,2,17,K,WK,NP 
W_Sun_BR_3679_3003A8F600008CE3,1,14,K,WK,NP 
W_Sun_BR_3679_3003B913000038CC,1,10,K,WK,NP 
W_Sun_BR_3679_3003B9B10000A19D,0,0,*,*,YP 
W_Sun_BR_3679_3003B9B20000939C,1,10,K,WK,NP 
W_Sun_BR_3679_3003C91900000CC5,1,16,K,WK,NP 
W_Sun_BR_3679_3003C98400003B32,4,79,K,WK,YP 
W_Sun_BR_3679_3003C9EE000001AE,1,20,K,WK,NP 
W_Sun_BR_3679_3003E90E00004101,2,0,*,WU,NP 
W_Sun_BR_3679_3003E90E00004103,1,5,K,WK,NP 
W_Sun_BR_3679_3003E90E0000579E,2,30,K,WK,NP 
W_Sun_BR_3679_3003E90E00005B91,2,30,K,WK,NP 
W_Sun_BR_3679_3003E91500009BB2,1,8,K,WK,NP 
W_Sun_BR_3679_3004091700002304,2,33,K,WK,NP 
W_Sun_BR_3679_3004098F000073C4,1,5,K,WK,NP 
W_Sun_BR_3679_3004192700001B8B,2,27,K,WK,NP 
W_Sun_BR_3679_300419BB000015A6,1,21,K,WK,NP 
W_Sun_BR_3679_300419BB0000197E,1,0,*,WU,NP 
W_Sun_BR_3679_30042913000041E4,2,30,K,WK,NP 
W_Sun_BR_3679_300429CD00000E3B,1,32,K,WK,NP 
W_Sun_BR_3679_300429E900002B37,2,14,K,WK,NP 
W_Sun_BR_3679_3004390F00004DCA,1,9,K,WK,NP 
W_Sun_BR_3679_3004398200005233,12,249,K,WK,YP 
W_Sun_BR_3679_3004697B00007730,3,56,K,WK,NP 
W_Sun_BR_3679_3004997B00000264,1,15,K,WK,NP 
W_Sun_BR_3679_30068A2800002DF2,3,55,K,WK,YP 
W_Sun_BR_3679_30069A4400000BD4,1,18,K,WK,NP 
W_Sun_BR_3689_200198CB000039BC,3,60,K,WK,NP 
W_Sun_BR_3689_2002095C00065401,2,45,K,WK,NP 
W_Sun_BR_3689_2002096900095323,2,13,K,WK,NP 
W_Sun_BR_3689_2002097300020330,3,62,K,WK,NP 
W_Sun_BR_3689_200209780002CD25,6,120,K,WK,YP 
W_Sun_BR_3689_2002097F0001FF5A,2,29,K,WK,NP 
W_Sun_BR_3689_2002098E0003D3A3,0,0,*,*,YP 
W_Sun_BR_3689_2002099D0001CDA9,1,12,K,WK,NP 
W_Sun_BR_3689_2002188D0003BC18,2,45,K,WK,NP 
W_Sun_BR_3689_2002189F00078F9A,2,32,K,WK,NP 
W_Sun_BR_3689_2002194E00008783,0,0,*,*,YP 
W_Sun_BR_3689_2002198E00006748,2,40,K,WK,NP 
W_Sun_BR_3689_200219920003BC01,2,45,K,WK,NP 
W_Sun_BR_3689_200219950002D8A1,1,10,K,WK,NP 
W_Sun_BR_3689_20021996000301D1,4,80,K,WK,YP 
W_Sun_BR_3689_200219970004BB9A,2,29,K,WK,NP 
W_Sun_BR_3689_2002291B0000B5D6,1,23,K,WK,NP 
W_Sun_BR_3689_200229420005FC53,2,45,K,WK,NP 
W_Sun_BR_3689_2002295E0000A5B1,2,44,K,WK,NP 
W_Sun_BR_3689_200229700008B4A0,1,7,K,WK,NP 
W_Sun_BR_3689_200229A00000BA14,2,15,K,WK,YP 
W_Sun_BR_3689_200229A300013090,1,20,K,WK,NP 
W_Sun_BR_3689_200238E50004C2A6,2,40,K,WK,NP 
W_Sun_BR_3689_20023920000496F2,2,44,K,WK,NP 
W_Sun_BR_3689_2002393F0009AD0B,2,30,K,WK,YP 
W_Sun_BR_3689_200239610001AE3B,1,16,K,WK,NP 
W_Sun_BR_3689_2002396400007997,1,9,K,WK,NP 
W_Sun_BR_3689_2002396400082274,2,27,K,WK,NP 
W_Sun_BR_3689_200239740006DD81,0,0,*,*,YP 
W_Sun_BR_3689_2002397A0001FD19,0,0,*,*,YP 
W_Sun_BR_3689_2002398E0003667C,1,13,K,WK,NP 
W_Sun_BR_3689_200248430001DFB8,2,25,K,WK,NP 
W_Sun_BR_3689_2002488D0001DE09,2,64,K,WK,NP 
W_Sun_BR_3689_200248C30000AA3E,0,0,*,*,YP 
W_Sun_BR_3689_200248F200015E93,2,54,K,WK,NP 
W_Sun_BR_3689_20024974000290FA,2,41,K,WK,NP 
W_Sun_BR_3689_2002497B0003274B,2,30,K,WK,NP 
W_Sun_BR_3689_200249810001418A,3,65,K,WK,NP 
W_Sun_BR_3689_200249920000CF58,3,55,K,WK,YP 
W_Sun_BR_3689_2002590A000871C9,0,0,*,*,YP 
W_Sun_BR_3689_2002593B0001CED9,1,22,K,WK,YP 
W_Sun_BR_3689_2002595C000067CE,3,50,K,WK,NP 
W_Sun_BR_3689_2002595D0000E8CE,1,16,K,WK,NP 
W_Sun_BR_3689_2002598D0000501D,2,46,K,WK,NP 
W_Sun_BR_3689_2002598E00009C5C,2,43,K,WK,NP 
W_Sun_BR_3689_200259940000A870,2,25,K,WK,NP 
W_Sun_BR_3689_2002695F00021E5B,4,92,K,WK,YP 
W_Sun_BR_3689_2002699100065EE1,2,46,K,WK,NP 
W_Sun_BR_3689_2002699D00008041,2,55,K,WK,NP 
W_Sun_BR_3689_2002699D000181C0,1,21,K,WK,NP 
W_Sun_BR_3689_200269A20002E58D,4,89,K,WK,YP 
W_Sun_BR_3689_200269A2000C10F6,1,17,K,WK,NP 
W_Sun_BR_3689_2002788600010EFF,1,17,K,WK,NP 
W_Sun_BR_3689_200279280006F9FB,2,42,K,WK,NP 
W_Sun_BR_3689_200279680001D434,0,0,*,*,YP 
W_Sun_BR_3689_2002798F00060E4E,3,55,K,WK,YP 
W_Sun_BR_3689_2002799F0001A55A,7,165,K,WK,YP 
W_Sun_BR_3689_2002891100037915,3,28,K,WK,NP 
W_Sun_BR_3689_2002897700076B1D,4,90,K,WK,YP 
W_Sun_BR_3689_2002898E00027308,0,0,*,*,YP 
W_Sun_BR_3689_2002898F0001F25A,2,44,K,WK,NP 
W_Sun_BR_3689_2002899300079B77,0,0,*,*,YP 
W_Sun_BR_3689_200289A100093E18,3,65,K,WK,NP 
W_Sun_BR_3689_200298BF0001AB43,1,17,K,WK,NP 
W_Sun_BR_3689_2002992B000C0099,1,20,K,WK,NP 
W_Sun_BR_3689_2002996B0008EA39,2,41,K,WK,NP 
W_Sun_BR_3689_2002997B0009836C,0,0,*,*,YP 
W_Sun_BR_3689_2002997F000A576C,2,40,K,WK,NP 
W_Sun_BR_3689_200299820003B468,4,128,K,WK,YP 
W_Sun_BR_3689_2002999B0000F02D,3,60,K,WK,NP 
W_Sun_BR_3689_2002999C000241C8,0,0,*,*,YP 
W_Sun_BR_3689_200299A10007DEAB,2,46,K,WK,NP 
W_Sun_BR_3689_20030994000173B1,2,21,K,WK,NP 
W_Sun_BR_3689_200509BA00082EEE,1,21,K,WK,NP 
W_Sun_BR_3689_200509FD000BD7A5,1,16,K,WK,NP 
W_Sun_BR_3689_20050A370009DA78,2,22,K,WK,NP 
W_Sun_BR_3689_20050A4600018973,1,28,K,WK,NP 
W_Sun_BR_3689_20050A4A0004D035,2,40,K,WK,NP 
W_Sun_BR_3689_200519C000001A67,2,25,K,WK,NP 
W_Sun_BR_3689_200519DE00080D77,1,13,K,WK,NP 
W_Sun_BR_3689_20051A0200015014,2,61,K,WK,NP 
W_Sun_BR_3689_20051A2F0003B28E,4,78,K,WK,YP 
W_Sun_BR_3689_20051A34000054FA,2,46,K,WK,NP 
W_Sun_BR_3689_20051A350005CBD1,3,45,K,WK,NP 
W_Sun_BR_3689_20051A530001D230,2,32,K,WK,NP 
W_Sun_BR_3689_200529C70006B3EC,2,31,K,WK,NP 
W_Sun_BR_3689_20052A0B000A5A50,2,40,K,WK,NP 
W_Sun_BR_3689_20052A15000427FF,2,25,K,WK,NP 
W_Sun_BR_3689_20052A2100017DC1,3,44,K,WK,YP 
W_Sun_BR_3689_20052A3500048D09,2,44,K,WK,NP 
W_Sun_BR_3689_20052A5C0000F1CE,2,40,K,WK,NP 
W_Sun_BR_3689_200539A50006A863,2,64,K,WK,NP 
W_Sun_BR_3689_200539E200088C74,2,20,K,WK,NP 
W_Sun_BR_3689_20053A0B0003409E,0,0,*,*,YP 
W_Sun_BR_3689_20053A4900016146,2,40,K,WK,NP 
W_Sun_BR_3689_20053A52000040D2,1,14,K,WK,NP 
W_Sun_BR_3689_20053A5400008F34,1,12,K,WK,NP 
W_Sun_BR_3689_20053A590002CC72,2,45,K,WK,NP 
W_Sun_BR_3689_200549A600040F86,0,0,*,*,YP 
W_Sun_BR_3689_20054A530006BC10,1,9,K,WK,NP 
W_Sun_BR_3689_200559DA000A39C4,0,0,*,*,YP 
W_Sun_BR_3689_200559E60003B15E,1,12,K,WK,NP 
W_Sun_BR_3689_20055A110002E0E7,1,9,K,WK,NP 
W_Sun_BR_3689_20055A1500027A51,0,0,*,*,YP 
W_Sun_BR_3689_20056A0B00074EFD,1,14,K,WK,NP 
W_Sun_BR_3689_20056A12000C05A1,1,13,K,WK,NP 
W_Sun_BR_3689_20056A1D0007D04A,2,40,K,WK,NP 
W_Sun_BR_3689_20056A250006ECFD,1,13,K,WK,NP 
W_Sun_BR_3689_20056A4D00006203,1,20,K,WK,NP 
W_Sun_BR_3689_20056A5100065769,2,46,K,WK,NP 
W_Sun_BR_3689_20058A020001C62E,1,15,K,WK,NP 
W_Sun_BR_3689_20058A0D00023BBC,0,0,*,*,YP 
W_Sun_BR_3689_20058A15000B24FC,2,45,K,WK,NP 
W_Sun_BR_3689_20058A300007C808,1,27,K,WK,NP 
W_Sun_BR_3689_20058A390005E9AE,1,20,K,WK,NP 
W_Sun_BR_3689_200599A40003018C,2,45,K,WK,NP 
W_Sun_BR_3689_200599FA00070779,1,12,K,WK,NP 
W_Sun_BR_3689_20059A090009B76F,1,20,K,WK,NP 
W_Sun_BR_3689_2005AA170001B960,0,0,*,*,YP 
W_Sun_BR_3689_2005AA1800086433,0,0,*,*,YP 
W_Sun_BR_3689_2005AA220001D3C8,1,8,K,WK,NP 
W_Sun_BR_3689_2005AA3600015F30,0,0,*,*,YP 
W_Sun_BR_3689_2005B9A50002409D,2,22,K,WK,NP 
W_Sun_BR_3689_2005BA250000AF02,2,24,K,WK,NP 
W_Sun_BR_3689_2005BA4F0004298A,1,13,K,WK,NP 
W_Sun_BR_3689_2005BA550005C84E,2,55,K,WK,NP 
W_Sun_BR_3689_2005C9E60005742E,1,21,K,WK,NP 
W_Sun_BR_3689_2005CA0400031D47,2,43,K,WK,NP 
W_Sun_BR_3689_2005CA0800016F55,3,48,K,WK,NP 
W_Sun_BR_3689_2005CA16000837EF,2,30,K,WK,NP 
W_Sun_BR_3689_2005CA420002AD39,1,15,K,WK,NP 
W_Sun_BR_3689_2005CA45000357FB,1,10,K,WK,NP 
W_Sun_BR_3689_2005CA4A00002D46,2,32,K,WK,YP 
W_Sun_BR_3689_2005D9A500015968,1,5,K,WK,NP 
W_Sun_BR_3689_2005D9CF00095300,0,0,*,*,YP 
W_Sun_BR_3689_2005D9EA00023D37,0,0,*,*,YP 
W_Sun_BR_3689_2005DA3100013D69,2,40,K,WK,NP 
W_Sun_BR_3689_2005DA5100017A97,5,100,K,WK,YP 
W_Sun_BR_3689_2005DA57000269FB,2,42,K,WK,NP 
W_Sun_BR_3689_2005E9F8000722CD,2,26,K,WK,NP 
W_Sun_BR_3689_2005EA0500007367,2,27,K,WK,NP 
W_Sun_BR_3689_2005EA3600028FBC,1,16,K,WK,NP 
W_Sun_BR_3689_2005EA4C0002AA40,2,40,K,WK,NP 
W_Sun_BR_3689_2005FA1A000295DA,1,13,K,WK,NP 
W_Sun_BR_3689_2005FA460004AE8C,0,0,*,*,YP 
W_Sun_BR_3689_20060A0A00007D95,2,29,K,WK,NP 
W_Sun_BR_3689_200619D90008D5D7,3,65,K,WK,NP 
W_Sun_BR_3689_200619DA000C01A7,1,12,K,WK,NP 
W_Sun_BR_3689_20061A2E000649E4,2,23,K,WK,NP 
W_Sun_BR_3689_20061A3C0000F002,3,49,K,WK,NP 
W_Sun_BR_3689_20061A4A00008978,3,27,K,WK,NP 
W_Sun_BR_3689_20061A520001287D,1,12,K,WK,NP 
W_Sun_BR_3689_20061A530001D48D,0,0,*,*,YP 
W_Sun_BR_3689_20061A570001D189,5,112,K,WK,YP 
W_Sun_BR_3689_20062A1E00063E76,1,17,K,WK,NP 
W_Sun_BR_3689_20062A2B00025F8F,2,45,K,WK,NP 
W_Sun_BR_3689_20062A350008B7C7,3,53,K,WK,NP 
W_Sun_BR_3689_20062A3E00061C2E,2,40,K,WK,NP 
W_Sun_BR_3689_20062A430000AD46,11,250,K,WK,YP 
W_Sun_BR_3689_20062A4900020C3E,0,0,*,*,YP 
W_Sun_BR_3689_20062A4A00054890,1,11,K,WK,NP 
W_Sun_BR_3689_2022298C0000CC42,1,20,K,WK,NP 
W_Sun_BR_3689_2022299D00061375,1,0,*,WU,NP 
W_Sun_BR_3689_2032098700040F74,0,0,*,*,YP 
W_Sun_BR_3689_2032099A0006E829,4,70,K,WK,NP 
W_Sun_BR_3689_204039130004597C,4,87,K,WK,YP 
W_Sun_BR_3689_2040392C0009E705,0,0,*,*,YP 
W_Sun_BR_3689_204039690004A788,1,10,K,WK,NP 
W_Sun_BR_3689_204039810001C098,3,28,K,WK,NP 
W_Sun_BR_3689_204039910005F381,2,31,K,WK,NP 
W_Sun_BR_3689_2040494B00051070,2,64,K,WK,NP 
W_Sun_BR_3689_2040495D00044100,0,0,*,*,YP 
W_Sun_BR_3689_204049800000EFFC,1,17,K,WK,NP 
W_Sun_BR_3689_2040498D00015851,2,29,K,WK,NP 
W_Sun_BR_3689_2040499100020B97,1,18,K,WK,NP 
W_Sun_BR_3689_204358F5000789BE,2,40,K,WK,NP 
W_Sun_BR_3689_2043591F000013A2,3,77,K,WK,NP 
W_Sun_BR_3689_2043591F0001413D,2,42,K,WK,NP 
W_Sun_BR_3689_2043597A00098EC4,0,0,*,*,YP 
W_Sun_BR_3689_2043597C00054A91,2,44,K,WK,NP 
W_Sun_BR_3689_2043597F00036928,0,0,*,*,YP 
W_Sun_BR_3689_205049120001DB56,1,17,K,WK,NP 
W_Sun_BR_3689_2050495C00015EDD,2,28,K,WK,NP 
W_Sun_BR_3689_2050496F00007717,1,12,K,WK,NP 
W_Sun_BR_3689_2050498F0002060F,2,46,K,WK,NP 
W_Sun_BR_3689_206048D000027837,2,38,K,WK,NP 
W_Sun_BR_3689_206048F30001A2E3,2,46,K,WK,NP 
W_Sun_BR_3689_206048F9000104E7,2,40,K,WK,NP 
W_Sun_BR_3689_206049000001AF95,1,15,K,WK,NP 
W_Sun_BR_3689_2060496B0002F809,1,23,K,WK,NP 
W_Sun_BR_3689_2060496C0001C232,2,45,K,WK,NP 
W_Sun_BR_3689_2060496D000710EF,0,0,*,*,YP 
W_Sun_BR_3689_2060498C0001F1F1,0,0,*,*,YP 
W_Sun_BR_3689_206049900001F1B2,1,26,K,WK,NP 
W_Sun_BR_3689_20604995000131D6,2,46,K,WK,NP 
